x-axis,1
second,Volt
-10.00000E-06,+17.27964793E-03
-9.99000E-06,+17.20427105E-03
-9.98000E-06,+15.64648212E-03
-9.97000E-06,+13.98819068E-03
-9.96000E-06,+12.02839171E-03
-9.95000E-06,+10.77211031E-03
-9.94000E-06,+9.21432138E-03
-9.93000E-06,+8.43542692E-03
-9.92000E-06,+7.60628120E-03
-9.91000E-06,+7.20427115E-03
-9.90000E-06,+6.82738674E-03
-9.89000E-06,+6.80226111E-03
-9.88000E-06,+7.60628120E-03
-9.87000E-06,+8.00829125E-03
-9.86000E-06,+8.05854250E-03
-9.85000E-06,+9.21432138E-03
-9.84000E-06,+9.64145706E-03
-9.83000E-06,+11.62638166E-03
-9.82000E-06,+13.23442184E-03
-9.81000E-06,+15.24447207E-03
-9.80000E-06,+16.07361779E-03
-9.79000E-06,+15.26959770E-03
-9.78000E-06,+14.03844194E-03
-9.77000E-06,+12.43040175E-03
-9.76000E-06,+11.22437161E-03
-9.75000E-06,+9.56608017E-03
-9.74000E-06,+8.81231134E-03
-9.73000E-06,+7.60628120E-03
-9.72000E-06,+6.40025106E-03
-9.71000E-06,+6.40025106E-03
-9.70000E-06,+5.99824102E-03
-9.69000E-06,+6.02336664E-03
-9.68000E-06,+6.75200985E-03
-9.67000E-06,+6.80226111E-03
-9.66000E-06,+7.60628120E-03
-9.65000E-06,+8.41030129E-03
-9.64000E-06,+9.23944701E-03
-9.63000E-06,+10.42035152E-03
-9.62000E-06,+11.24949724E-03
-9.61000E-06,+12.45552738E-03
-9.60000E-06,+12.83241180E-03
-9.59000E-06,+12.38015050E-03
-9.58000E-06,+11.24949724E-03
-9.57000E-06,+9.56608017E-03
-9.56000E-06,+8.00829125E-03
-9.55000E-06,+6.40025106E-03
-9.54000E-06,+5.94798976E-03
-9.53000E-06,+4.79221088E-03
-9.52000E-06,+4.39020083E-03
-9.51000E-06,+3.98819079E-03
-9.50000E-06,+3.58618074E-03
-9.49000E-06,+3.98819079E-03
-9.48000E-06,+4.74195962E-03
-9.47000E-06,+4.79221088E-03
-9.46000E-06,+5.59623097E-03
-9.45000E-06,+6.40025106E-03
-9.44000E-06,+6.02336664E-03
-9.43000E-06,+7.22939678E-03
-9.42000E-06,+7.65653246E-03
-9.41000E-06,+8.81231134E-03
-9.40000E-06,+8.81231134E-03
-9.39000E-06,+8.00829125E-03
-9.38000E-06,+6.80226111E-03
-9.37000E-06,+5.59623097E-03
-9.36000E-06,+3.98819079E-03
-9.35000E-06,+3.18417070E-03
-9.34000E-06,+2.38015060E-03
-9.33000E-06,+1.57613051E-03
-9.32000E-06,+1.17412047E-03
-9.31000E-06,+797.23605E-06
-9.30000E-06,+395.22600E-06
-9.29000E-06,+772.11042E-06
-9.28000E-06,+1.52587926E-03
-9.27000E-06,+1.57613051E-03
-9.26000E-06,+2.38015060E-03
-9.25000E-06,+3.18417070E-03
-9.24000E-06,+3.58618074E-03
-9.23000E-06,+4.39020083E-03
-9.22000E-06,+4.74195962E-03
-9.21000E-06,+4.79221088E-03
-9.20000E-06,+4.74195962E-03
-9.19000E-06,+4.33994958E-03
-9.18000E-06,+3.18417070E-03
-9.17000E-06,+2.00326619E-03
-9.16000E-06,+772.11042E-06
-9.15000E-06,-31.90967E-06
-9.14000E-06,-835.92976E-06
-9.13000E-06,-1.63994986E-03
-9.12000E-06,-2.09221116E-03
-9.11000E-06,-2.82085437E-03
-9.10000E-06,-2.49422120E-03
-9.09000E-06,-2.44396995E-03
-9.08000E-06,-2.01683427E-03
-9.07000E-06,-1.23793981E-03
-9.06000E-06,-1.21281418E-03
-9.05000E-06,+370.10037E-06
-9.04000E-06,+395.22600E-06
-9.03000E-06,+1.17412047E-03
-9.02000E-06,+1.57613051E-03
-9.01000E-06,+1.52587926E-03
-9.00000E-06,+1.92788930E-03
-8.99000E-06,+721.85916E-06
-8.98000E-06,-31.90967E-06
-8.97000E-06,-835.92976E-06
-8.96000E-06,-2.04195990E-03
-8.95000E-06,-2.84597999E-03
-8.94000E-06,-4.00175888E-03
-8.93000E-06,-4.07713576E-03
-8.92000E-06,-4.47914581E-03
-8.91000E-06,-5.25804027E-03
-8.90000E-06,-5.20778901E-03
-8.89000E-06,-5.20778901E-03
-8.88000E-06,-4.40376892E-03
-8.87000E-06,-3.65000009E-03
-8.86000E-06,-3.24799004E-03
-8.85000E-06,-2.44396995E-03
-8.84000E-06,-1.63994986E-03
-8.83000E-06,-1.21281418E-03
-8.82000E-06,-835.92976E-06
-8.81000E-06,-835.92976E-06
-8.80000E-06,-1.23793981E-03
-8.79000E-06,-1.69020111E-03
-8.78000E-06,-2.44396995E-03
-8.77000E-06,-3.29824130E-03
-8.76000E-06,-4.07713576E-03
-8.75000E-06,-5.25804027E-03
-8.74000E-06,-5.68517594E-03
-8.73000E-06,-6.46407041E-03
-8.72000E-06,-6.89120608E-03
-8.71000E-06,-6.89120608E-03
-8.70000E-06,-7.67010055E-03
-8.69000E-06,-6.51432166E-03
-8.68000E-06,-6.41381915E-03
-8.67000E-06,-5.66005032E-03
-8.66000E-06,-5.20778901E-03
-8.65000E-06,-4.05201013E-03
-8.64000E-06,-3.67512571E-03
-8.63000E-06,-3.24799004E-03
-8.62000E-06,-2.84597999E-03
-8.61000E-06,-2.44396995E-03
-8.60000E-06,-2.84597999E-03
-8.59000E-06,-3.65000009E-03
-8.58000E-06,-4.80577897E-03
-8.57000E-06,-5.25804027E-03
-8.56000E-06,-6.46407041E-03
-8.55000E-06,-6.48919604E-03
-8.54000E-06,-8.07211059E-03
-8.53000E-06,-8.47412064E-03
-8.52000E-06,-8.87613068E-03
-8.51000E-06,-8.49924627E-03
-8.50000E-06,-9.22788947E-03
-8.49000E-06,-8.47412064E-03
-8.48000E-06,-8.07211059E-03
-8.47000E-06,-7.29321613E-03
-8.46000E-06,-6.06206036E-03
-8.45000E-06,-5.25804027E-03
-8.44000E-06,-5.60979906E-03
-8.43000E-06,-4.85603022E-03
-8.42000E-06,-4.45402018E-03
-8.41000E-06,-4.07713576E-03
-8.40000E-06,-4.45402018E-03
-8.39000E-06,-4.85603022E-03
-8.38000E-06,-5.60979906E-03
-8.37000E-06,-6.48919604E-03
-8.36000E-06,-7.26809050E-03
-8.35000E-06,-8.07211059E-03
-8.34000E-06,-9.27814073E-03
-8.33000E-06,-9.68015078E-03
-8.32000E-06,-10.03190957E-03
-8.31000E-06,-10.43391961E-03
-8.30000E-06,-10.08216082E-03
